                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                 1.0099,                0.56002,                 1.0051,                0.93947,                0.91195,                0.97333,                0.70605,                 1.0356,                0.50103,                 1.0515,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.0166,                0.55159,                 1.0003,                0.91967,                0.92453,                0.96881,                 0.7124,                 1.0181,                0.50003,                 1.0418,               0.000614,               0.000614,               0.000614
                     72,                 1.0113,                0.54511,                 1.0043,                0.90526,                0.92872,                0.96991,                0.70655,                  1.013,                0.51568,                 1.0449,              0.0005942,              0.0005942,              0.0005942
                     73,                0.98844,                 0.5484,                 1.0004,                  0.941,                0.93501,                0.97578,                0.72376,                0.99449,                0.47868,                 1.0228,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.0013,                0.55119,                 1.0036,                 0.9266,                0.92632,                0.97166,                0.72162,                0.99484,                0.48098,                 1.0315,              0.0005546,              0.0005546,              0.0005546
                     75,                0.97963,                0.53207,                0.99241,                0.93035,                0.92872,                0.97418,                0.72276,                0.99132,                0.47106,                 1.0289,              0.0005348,              0.0005348,              0.0005348
                     76,                0.96871,                0.52543,                0.98929,                0.93819,                0.92285,                0.97603,                0.72709,                0.98075,                0.46569,                 1.0209,               0.000515,               0.000515,               0.000515
                     77,                 0.9762,                0.52788,                0.99115,                0.93579,                0.92662,                 0.9762,                0.72582,                0.99063,                0.46302,                 1.0311,              0.0004952,              0.0004952,              0.0004952
                     78,                0.96803,                0.51908,                0.98924,                0.94419,                0.92453,                0.97515,                 0.7219,                 0.9949,                0.45878,                 1.0304,              0.0004754,              0.0004754,              0.0004754
                     79,                0.96386,                0.52335,                 0.9871,                0.93923,                0.93082,                0.97758,                  0.724,                0.98665,                0.45591,                 1.0273,              0.0004556,              0.0004556,              0.0004556
                     80,                0.95704,                0.51395,                0.98285,                0.93615,                0.92214,                0.97071,                0.71855,                0.98984,                0.47178,                 1.0307,              0.0004358,              0.0004358,              0.0004358
                     81,                0.95582,                0.50535,                0.98383,                 0.9233,                 0.9338,                0.97762,                0.71686,                0.99885,                0.47481,                 1.0362,               0.000416,               0.000416,               0.000416
                     82,                0.95622,                0.50682,                0.98293,                0.93665,                0.93082,                 0.9762,                0.73034,                0.97442,                0.45294,                 1.0175,              0.0003962,              0.0003962,              0.0003962
                     83,                0.94817,                0.51175,                0.97875,                0.92778,                0.94269,                0.97667,                0.71945,                0.97956,                0.46264,                 1.0309,              0.0003764,              0.0003764,              0.0003764
                     84,                0.94253,                0.50421,                0.97844,                0.94149,                0.94454,                0.97954,                0.72855,                0.98121,                0.44896,                 1.0275,              0.0003566,              0.0003566,              0.0003566
                     85,                0.94713,                0.51031,                0.98219,                0.95048,                0.92555,                0.97434,                0.72764,                0.97276,                0.44785,                 1.0308,              0.0003368,              0.0003368,              0.0003368
                     86,                0.93492,                0.49418,                0.97705,                0.92608,                0.94759,                  0.974,                 0.7299,                0.97427,                0.44571,                 1.0204,               0.000317,               0.000317,               0.000317
                     87,                0.94707,                0.50374,                0.97997,                0.91928,                0.94969,                0.97885,                0.72717,                0.96941,                0.44317,                 1.0233,              0.0002972,              0.0002972,              0.0002972
                     88,                0.91826,                0.48873,                0.96834,                0.93194,                0.94724,                 0.9742,                0.72937,                0.97089,                0.44969,                 1.0278,              0.0002774,              0.0002774,              0.0002774
                     89,                 0.9286,                 0.4899,                0.97099,                0.94221,                0.93082,                 0.9782,                0.73123,                0.97305,                0.44763,                  1.024,              0.0002576,              0.0002576,              0.0002576
                     90,                0.92001,                 0.4704,                0.97672,                0.93054,                 0.9392,                0.97748,                0.72242,                0.98008,                0.45724,                 1.0318,              0.0002378,              0.0002378,              0.0002378
                     91,                0.88779,                0.44804,                0.96557,                0.94995,                0.91517,                0.97763,                0.73416,                0.95614,                0.44459,                 1.0154,               0.000218,               0.000218,               0.000218
                     92,                0.87841,                0.44324,                0.96106,                0.93873,                0.93152,                 0.9808,                0.73365,                0.96287,                0.44055,                 1.0165,              0.0001982,              0.0001982,              0.0001982
                     93,                0.86941,                0.43079,                0.95274,                0.94001,                 0.9392,                0.98203,                0.73797,                0.95614,                0.43846,                 1.0142,              0.0001784,              0.0001784,              0.0001784
                     94,                0.86794,                0.43791,                0.95657,                 0.9509,                0.93381,                0.97913,                0.74375,                0.95809,                0.42899,                 1.0113,              0.0001586,              0.0001586,              0.0001586
                     95,                0.86822,                0.43733,                 0.9547,                0.93006,                0.94759,                0.98068,                0.74142,                0.95971,                0.43014,                 1.0138,              0.0001388,              0.0001388,              0.0001388
                     96,                0.86206,                0.42925,                0.95227,                0.91082,                0.96436,                0.97919,                0.73854,                0.95848,                0.43126,                 1.0144,               0.000119,               0.000119,               0.000119
                     97,                0.85293,                0.42756,                0.95238,                0.92156,                0.94759,                0.97919,                0.74104,                0.95107,                0.42488,                 1.0144,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.85588,                0.42709,                0.95434,                0.94874,                0.93132,                0.98153,                0.74255,                0.95091,                0.43015,                 1.0108,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.84555,                0.42307,                0.94528,                0.95544,                0.93501,                0.98338,                0.74491,                0.94332,                  0.425,                  1.005,               5.96e-05,               5.96e-05,               5.96e-05
