                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.98132,                0.54713,                0.99749,                0.90149,                0.92841,                0.95815,                0.68813,                 1.0384,                0.49691,                 1.0243,              0.0013334,              0.0013334,              0.0013334
                    104,                0.98467,                0.53715,                0.99744,                0.92276,                0.90865,                 0.9546,                0.68685,                  1.027,                0.49916,                  1.026,              0.0013268,              0.0013268,              0.0013268
                    105,                0.97311,                0.53468,                 0.9985,                0.93862,                0.90157,                0.95777,                0.68291,                 1.0647,                0.49568,                 1.0443,              0.0013202,              0.0013202,              0.0013202
                    106,                 0.9659,                0.52416,                0.99351,                 0.9322,                0.91946,                0.96463,                0.69562,                 1.0212,                0.47292,                 1.0252,              0.0013136,              0.0013136,              0.0013136
                    107,                0.98648,                0.54183,                0.99848,                0.90927,                0.91051,                0.95121,                0.67828,                 1.0557,                0.50677,                 1.0442,               0.001307,               0.001307,               0.001307
                    108,                 0.9533,                0.53071,                0.97888,                0.91872,                 0.9038,                0.94934,                0.67853,                 1.0195,                0.51178,                 1.0278,              0.0013004,              0.0013004,              0.0013004
                    109,                0.96938,                0.52295,                0.99038,                0.93767,                0.89709,                0.94809,                0.69262,                0.99843,                0.48902,                 1.0142,              0.0012938,              0.0012938,              0.0012938
                    110,                0.97082,                0.53013,                 0.9893,                0.91689,                0.90828,                0.95096,                0.69079,                  1.028,                0.48711,                  1.024,              0.0012872,              0.0012872,              0.0012872
                    111,                0.95804,                0.52716,                0.98023,                 0.9212,                0.90828,                0.94918,                0.68351,                 1.0302,                  0.487,                 1.0332,              0.0012806,              0.0012806,              0.0012806
                    112,                0.95125,                0.52219,                0.98055,                0.93371,                0.91376,                0.95241,                0.69939,                 1.0073,                0.47966,                 1.0197,               0.001274,               0.001274,               0.001274
                    113,                0.96363,                0.52391,                0.98732,                0.93118,                0.91723,                0.96015,                0.70324,                0.98453,                0.46726,                 1.0122,              0.0012674,              0.0012674,              0.0012674
                    114,                0.94912,                0.52262,                0.97917,                0.93158,                0.91376,                0.94576,                0.69137,                 1.0141,                0.47829,                 1.0283,              0.0012608,              0.0012608,              0.0012608
                    115,                0.93746,                0.51048,                0.98147,                0.93415,                0.92033,                0.95948,                0.69284,                0.99568,                0.48033,                 1.0192,              0.0012542,              0.0012542,              0.0012542
                    116,                0.93408,                 0.5077,                0.97666,                0.92941,                0.93512,                0.95725,                  0.698,                0.99729,                0.46157,                 1.0063,              0.0012476,              0.0012476,              0.0012476
                    117,                0.94834,                0.50752,                0.98005,                0.93071,                0.93159,                0.95597,                0.70135,                0.99658,                0.46734,                 1.0058,               0.001241,               0.001241,               0.001241
                    118,                0.93288,                 0.5005,                0.97779,                0.93348,                0.93512,                0.96103,                 0.7055,                0.98127,                0.46572,                 1.0134,              0.0012344,              0.0012344,              0.0012344
                    119,                0.93305,                0.50595,                0.97498,                0.92671,                0.93352,                0.95775,                0.70557,                0.99431,                0.46367,                 1.0169,              0.0012278,              0.0012278,              0.0012278
                    120,                0.93351,                0.51927,                0.97785,                0.94059,                0.90157,                0.95407,                0.69902,                 1.0166,                0.48023,                 1.0272,              0.0012212,              0.0012212,              0.0012212
                    121,                0.95178,                 0.5135,                0.98323,                0.91511,                0.94058,                0.96009,                0.71001,                0.97793,                0.46132,                 1.0039,              0.0012146,              0.0012146,              0.0012146
                    122,                0.93068,                 0.5151,                0.97507,                0.91276,                0.94407,                 0.9632,                0.70689,                0.99135,                0.46532,                 1.0128,               0.001208,               0.001208,               0.001208
                    123,                0.92634,                0.50131,                0.98102,                0.92473,                0.93452,                 0.9703,                0.71534,                0.99743,                 0.4564,                 1.0202,              0.0012014,              0.0012014,              0.0012014
                    124,                0.92553,                0.49522,                0.97315,                0.94346,                0.93065,                0.96739,                 0.7071,                0.97752,                0.45593,                 1.0144,              0.0011948,              0.0011948,              0.0011948
                    125,                0.92807,                0.49852,                0.97386,                0.92773,                0.94183,                0.96046,                0.70121,                 1.0073,                0.46235,                 1.0316,              0.0011882,              0.0011882,              0.0011882
                    126,                0.92838,                0.49333,                0.97174,                  0.942,                0.90841,                0.95106,                0.69792,                0.99658,                0.47056,                 1.0178,              0.0011816,              0.0011816,              0.0011816
