                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                 1.1559,                0.68815,                  1.092,                0.90137,                0.89783,                0.94802,                0.64313,                 1.1333,                0.59495,                 1.0933,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.1538,                0.68232,                 1.0952,                0.93017,                0.90726,                0.96328,                0.65383,                  1.176,                0.57989,                 1.1118,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.1439,                0.68396,                  1.082,                0.94039,                0.86687,                0.95589,                0.65103,                 1.1566,                0.59359,                 1.1071,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.1498,                0.67848,                 1.0909,                 0.9222,                0.89783,                0.95908,                0.64597,                 1.1758,                0.59314,                 1.1152,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.1369,                0.67473,                 1.0861,                0.91561,                0.88854,                0.94967,                0.64069,                 1.1476,                0.57769,                  1.105,               0.000614,               0.000614,               0.000614
                     73,                 1.1513,                0.68051,                 1.0954,                0.90347,                0.92728,                0.95618,                0.64282,                 1.1878,                0.58832,                 1.1314,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.1333,                 0.6675,                 1.0774,                0.93011,                0.88545,                0.95697,                0.64792,                 1.1777,                0.58538,                 1.1236,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.1327,                0.66159,                 1.0878,                0.91693,                0.88854,                0.95932,                0.65017,                 1.1851,                0.58104,                 1.1197,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.1246,                0.65601,                 1.0792,                0.91965,                0.92879,                 0.9623,                0.66021,                 1.1576,                0.56794,                 1.1066,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.1331,                0.64599,                 1.0852,                0.91444,                0.92645,                0.96342,                0.67098,                 1.1408,                 0.5438,                 1.1085,               0.000515,               0.000515,               0.000515
                     78,                 1.1265,                0.65837,                 1.0795,                0.89845,                0.93129,                0.96396,                0.66629,                 1.1492,                0.55339,                 1.1117,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.0984,                0.63618,                 1.0683,                0.90334,                 0.9195,                0.95015,                 0.6515,                  1.165,                0.58097,                 1.1308,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.0995,                0.63223,                  1.071,                0.92112,                0.91641,                0.95741,                0.66169,                 1.1495,                0.56717,                 1.1094,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.1204,                0.64153,                 1.0788,                0.90155,                0.93564,                0.96095,                0.66146,                  1.137,                0.54969,                 1.1055,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.0914,                0.63099,                 1.0609,                0.93935,                0.88854,                0.95357,                0.65118,                 1.1649,                0.56873,                 1.1251,               0.000416,               0.000416,               0.000416
                     83,                 1.0916,                0.63241,                 1.0695,                0.92681,                0.90167,                0.95451,                0.66441,                 1.1379,                0.55568,                 1.0986,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.0813,                0.60992,                  1.059,                0.94006,                 0.9257,                0.96728,                0.67524,                 1.1045,                0.52225,                 1.0748,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.0847,                0.62626,                 1.0607,                0.94022,                0.91022,                0.96325,                0.65982,                 1.1386,                0.55458,                 1.1061,              0.0003566,              0.0003566,              0.0003566
                     86,                 1.0989,                0.61074,                 1.0696,                0.94504,                0.89783,                0.96324,                0.67835,                 1.1311,                0.54194,                 1.1001,              0.0003368,              0.0003368,              0.0003368
                     87,                 1.0723,                0.61481,                 1.0497,                0.93978,                0.89474,                0.95859,                0.66518,                 1.1429,                0.54856,                 1.1028,               0.000317,               0.000317,               0.000317
                     88,                 1.0739,                0.61592,                 1.0559,                0.92671,                0.90093,                0.95322,                0.66225,                 1.1444,                0.56237,                 1.0894,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.0803,                0.60227,                 1.0574,                0.94093,                0.89783,                0.96088,                0.67293,                 1.1191,                0.54584,                 1.0878,              0.0002774,              0.0002774,              0.0002774
                     90,                  1.083,                0.61254,                 1.0661,                0.94147,                0.88545,                0.95173,                0.65764,                 1.1177,                0.54095,                 1.0892,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.0146,                0.53781,                 1.0379,                 0.9282,                0.93189,                 0.9679,                0.66878,                 1.1161,                 0.5203,                 1.0875,              0.0002378,              0.0002378,              0.0002378
                     92,                0.99234,                0.53158,                  1.027,                0.92551,                0.92314,                0.96715,                0.66623,                 1.1437,                0.52823,                 1.1002,               0.000218,               0.000218,               0.000218
                     93,                 0.9927,                0.51518,                 1.0322,                0.92922,                0.93482,                0.96708,                0.67233,                 1.1507,                  0.531,                 1.1015,              0.0001982,              0.0001982,              0.0001982
                     94,                0.97739,                0.51179,                 1.0235,                0.93124,                0.92247,                0.96668,                0.67722,                 1.1331,                0.52826,                 1.0941,              0.0001784,              0.0001784,              0.0001784
                     95,                0.97813,                0.51111,                 1.0184,                0.93982,                0.91863,                0.96522,                0.67861,                 1.1138,                0.52244,                 1.0863,              0.0001586,              0.0001586,              0.0001586
                     96,                 0.9777,                0.49938,                 1.0227,                0.92619,                0.93808,                0.96673,                0.67646,                 1.1261,                0.51478,                 1.0866,              0.0001388,              0.0001388,              0.0001388
                     97,                0.97058,                0.49075,                 1.0117,                0.93633,                0.91641,                0.96788,                 0.6782,                 1.1205,                0.51959,                 1.0746,               0.000119,               0.000119,               0.000119
                     98,                0.98015,                0.49479,                 1.0241,                  0.937,                0.91641,                0.96682,                0.67884,                 1.1163,                0.51477,                 1.0803,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.97406,                0.49002,                 1.0166,                 0.9451,                0.90599,                0.96819,                0.67996,                 1.1187,                0.52371,                 1.0746,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.98269,                0.50245,                 1.0293,                0.94125,                0.91331,                0.96969,                0.68233,                 1.1043,                0.51984,                 1.0667,               5.96e-05,               5.96e-05,               5.96e-05
