                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                  1.156,                0.68819,                 1.0824,                0.89793,                0.89812,                0.95068,                0.65023,                 1.1329,                0.59535,                 1.0757,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.1585,                0.68341,                 1.0856,                0.90662,                0.90023,                0.93979,                0.65107,                 1.1227,                0.59156,                 1.0698,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.1479,                0.67468,                 1.0768,                0.89356,                0.92111,                 0.9588,                0.66467,                 1.0989,                0.56753,                 1.0528,                0.00101,                0.00101,                0.00101
                     53,                 1.1316,                0.67968,                 1.0745,                0.91929,                0.87239,                0.94758,                0.64429,                 1.1561,                0.60846,                  1.078,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.1571,                0.67419,                 1.0781,                0.88516,                0.92993,                0.94785,                0.66122,                 1.1174,                0.57578,                 1.0694,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.1265,                0.65342,                 1.0658,                0.88863,                0.91415,                0.94386,                0.65099,                 1.1391,                  0.598,                 1.0757,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.1313,                0.65741,                 1.0671,                0.88247,                0.90719,                0.93767,                0.64464,                 1.1265,                0.60601,                 1.0648,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.1213,                0.65012,                 1.0683,                0.88496,                0.91879,                0.94581,                0.66277,                 1.1022,                0.59882,                 1.0451,               0.000911,               0.000911,               0.000911
                     58,                 1.1388,                0.65307,                 1.0727,                0.91074,                0.92331,                0.95065,                0.66981,                 1.0995,                0.57721,                 1.0545,              0.0008912,              0.0008912,              0.0008912
                     59,                 1.1078,                0.64727,                 1.0631,                0.88582,                  0.918,                 0.9428,                0.65788,                 1.1322,                0.58526,                 1.0729,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.1101,                0.63925,                 1.0605,                0.89379,                0.91772,                0.95301,                0.66778,                 1.1165,                0.55934,                 1.0574,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.1015,                  0.634,                 1.0549,                  0.912,                0.90487,                 0.9553,                0.67569,                 1.0758,                0.55828,                 1.0381,              0.0008318,              0.0008318,              0.0008318
                     62,                  1.108,                0.63591,                 1.0544,                0.94463,                0.87086,                0.95769,                0.67353,                 1.1028,                0.56336,                 1.0506,               0.000812,               0.000812,               0.000812
                     63,                 1.1075,                0.64613,                 1.0485,                0.89094,                0.89791,                0.94093,                 0.6461,                  1.135,                0.60194,                 1.0788,              0.0007922,              0.0007922,              0.0007922
                     64,                  1.091,                0.62694,                 1.0449,                0.89345,                0.91436,                 0.9468,                0.67586,                 1.0784,                0.56435,                 1.0528,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.0934,                0.62454,                 1.0463,                0.92235,                0.92343,                0.95188,                0.67418,                  1.077,                0.53732,                 1.0468,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.0804,                0.61818,                 1.0421,                0.91407,                0.92343,                0.95537,                0.67394,                 1.0778,                0.54354,                 1.0473,              0.0007328,              0.0007328,              0.0007328
                     67,                  1.088,                0.62135,                 1.0518,                0.89321,                0.93155,                0.96024,                0.68188,                 1.0516,                0.53293,                 1.0289,               0.000713,               0.000713,               0.000713
                     68,                  1.072,                0.61188,                 1.0469,                0.93309,                0.91183,                0.95106,                0.67105,                 1.0812,                0.54945,                 1.0498,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.0633,                  0.605,                 1.0349,                0.92103,                0.91879,                0.96114,                0.68323,                 1.0725,                0.53875,                 1.0435,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.0576,                0.59251,                 1.0356,                 0.9293,                0.91492,                 0.9593,                 0.6824,                  1.084,                0.52815,                 1.0545,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.0605,                0.60042,                  1.032,                0.91979,                0.91415,                0.95536,                0.67489,                 1.0878,                0.54212,                 1.0508,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.0652,                0.59738,                 1.0394,                0.92092,                0.91868,                0.95704,                 0.6807,                 1.0584,                0.53184,                 1.0401,               0.000614,               0.000614,               0.000614
                     73,                 1.0411,                 0.5818,                  1.027,                0.90627,                0.92807,                 0.9576,                0.68379,                 1.0773,                0.52714,                  1.049,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.0458,                0.58365,                 1.0258,                 0.8988,                0.92728,                0.94778,                0.66367,                 1.0996,                0.54111,                 1.0557,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.0309,                0.56913,                 1.0225,                0.92036,                0.93848,                0.95489,                0.67381,                 1.0744,                0.52769,                 1.0378,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.0294,                0.57308,                  1.015,                0.91305,                0.92582,                0.95991,                0.68762,                 1.0566,                0.51679,                 1.0332,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.0221,                 0.5585,                 1.0128,                0.91266,                0.93271,                0.95693,                0.67725,                 1.0602,                0.51921,                 1.0353,               0.000515,               0.000515,               0.000515
                     78,                 1.0168,                0.56788,                 1.0141,                0.90621,                0.94151,                0.95976,                0.67554,                 1.0696,                0.53425,                 1.0369,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.0221,                0.56199,                 1.0174,                0.92112,                0.92343,                0.95501,                0.68034,                 1.0694,                0.52929,                 1.0368,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.0344,                0.56813,                 1.0213,                0.91934,                0.92555,                0.95703,                0.68233,                  1.054,                0.51958,                 1.0254,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.0104,                0.56207,                 1.0126,                0.90148,                0.93968,                0.95614,                0.67547,                 1.0611,                0.53218,                 1.0382,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.0281,                0.55752,                 1.0178,                0.90357,                0.93484,                 0.9571,                0.67991,                 1.0793,                0.52354,                 1.0423,               0.000416,               0.000416,               0.000416
                     83,                0.99352,                0.54648,                 1.0064,                0.92236,                0.92575,                0.95846,                0.68409,                 1.0669,                 0.5162,                 1.0332,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.0068,                0.55084,                 1.0108,                0.91703,                0.92324,                0.95549,                0.68052,                 1.0776,                0.52329,                 1.0425,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.0117,                0.54805,                 1.0161,                0.91052,                0.93735,                0.95774,                0.68282,                 1.0677,                0.50926,                 1.0389,              0.0003566,              0.0003566,              0.0003566
                     86,                0.99311,                0.53263,                 1.0081,                0.91931,                0.93039,                0.96171,                0.68744,                 1.0629,                0.51799,                 1.0318,              0.0003368,              0.0003368,              0.0003368
