                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                 1.2424,                0.78005,                 1.1489,                0.87882,                0.88545,                0.93515,                0.62023,                 1.2105,                0.64475,                 1.1281,               0.007525,               0.007525,               0.007525
                     78,                 1.2755,                0.78988,                 1.1468,                0.92631,                0.89783,                0.95515,                0.63784,                 1.1705,                0.62484,                 1.0998,               0.007492,               0.007492,               0.007492
                     79,                 1.2275,                0.76574,                 1.1317,                0.89607,                 0.8452,                0.93925,                0.62782,                 1.1529,                 0.6389,                  1.097,               0.007459,               0.007459,               0.007459
                     80,                   1.25,                0.76035,                 1.1338,                 0.8841,                0.86997,                0.92773,                0.59535,                 1.2343,                 0.7033,                 1.1441,               0.007426,               0.007426,               0.007426
                     81,                 1.2329,                0.76468,                 1.1374,                0.87586,                 0.9174,                0.95577,                0.63794,                 1.1848,                0.61747,                 1.1149,               0.007393,               0.007393,               0.007393
                     82,                 1.2458,                0.77311,                 1.1377,                0.89459,                0.88854,                0.94786,                0.63972,                 1.1699,                0.63282,                  1.101,                0.00736,                0.00736,                0.00736
                     83,                 1.2205,                0.74595,                 1.1273,                0.88371,                0.86687,                0.93872,                0.63308,                 1.1766,                0.64854,                 1.1148,               0.007327,               0.007327,               0.007327
                     84,                 1.2356,                0.74714,                 1.1336,                0.92577,                0.88854,                0.95418,                0.64689,                 1.1605,                 0.6275,                 1.1017,               0.007294,               0.007294,               0.007294
                     85,                 1.2278,                0.75416,                 1.1167,                0.84851,                0.90402,                0.94879,                0.62437,                 1.1871,                0.65208,                 1.1049,               0.007261,               0.007261,               0.007261
                     86,                 1.2265,                0.75157,                 1.1165,                0.89625,                0.88545,                 0.9464,                0.63224,                 1.1749,                  0.646,                 1.0965,               0.007228,               0.007228,               0.007228
